date,sku,product_name,qty_sold,unit_price,sales_amount,expiry_date
2025-11-21,SKU0041,Gourmet Green Tea 25 bags,24,247.17,5807.61,2027-04-25
2025-11-21,SKU0043,Gourmet Green Tea 100 bags,26,300.65,7695.43,2027-02-18
2025-11-21,SKU0044,Lipton Yellow Label Tea 100 bags,20,408.12,8409.36,2026-10-21
2025-11-21,SKU0046,Vital Energy Drink 250ml,34,81.95,2675.25,2027-04-12
2025-11-21,SKU0048,Lays Masala Chips 68g,7,87.27,621.18,2025-12-07
2025-11-21,SKU0052,Kolson Slanty 40g,28,42.2,1170.02,2025-12-22
2025-11-21,SKU0053,Super Crisp Nimko 100g,5,87.85,420.09,2025-11-05
2025-11-21,SKU0054,Super Crisp Nimko 200g,8,81.0,658.89,2026-01-18
2025-11-21,SKU0055,Cheetos Crunchy 48g,5,42.95,214.15,2025-12-08
2025-11-21,SKU0058,Peek Freans Sooper Biscuit Family Pack,13,72.31,894.22,2025-10-20
2025-11-21,SKU0059,Peek Freans Sooper Biscuit Half Roll,8,68.8,542.91,2026-01-24
2025-11-21,SKU0060,Peek Freans Chocolate Chip 90g,21,65.18,1328.63,2026-01-21
2025-11-21,SKU0061,Jubilee Chocolate Biscuit 90g,23,51.42,1193.37,2025-12-05
2025-11-21,SKU0062,Jubilee Coconut Biscuit 90g,35,56.07,2059.91,2026-04-23
2025-11-21,SKU0065,Rio Wafer 18g,11,44.67,489.01,2025-11-02
2025-11-21,SKU0066,Rio Wafer 45g,29,21.4,615.3,2026-04-21
2025-11-21,SKU0068,English Biscuit White Bread Large,0,79.66,0.0,2025-09-13
2025-11-21,SKU0069,English Biscuit Brown Bread Medium,21,73.13,1488.01,2025-06-10
2025-11-21,SKU0070,English Biscuit Brown Bread Large,17,71.55,1249.82,2025-06-12
2025-11-21,SKU0071,Peek Freans Cake Rusk Regular,15,150.19,2326.94,2025-09-13
2025-11-21,SKU0072,Peek Freans Cake Rusk Chocolate,12,191.46,2253.56,2025-10-12
2025-11-21,SKU0074,Bake Parlor Rusk Plain,1,114.16,115.01,2025-10-27
2025-11-21,SKU0076,Dawn White Bread Medium,26,89.52,2278.87,2025-06-06
2025-11-21,SKU0078,National Biryani Masala 100g,18,51.78,901.7,2027-06-24
2025-11-21,SKU0080,National Nihari Masala 50g,31,74.85,2433.48,2027-07-11
2025-11-21,SKU0081,Shan Biryani Masala 50g,23,40.95,919.44,2027-01-23
2025-11-21,SKU0083,Shan Chicken Tikka 50g,14,52.99,754.34,2027-04-04
2025-11-21,SKU0085,Mehran Seekh Kabab 50g,23,51.47,1163.04,2027-07-31
2025-11-21,SKU0086,Dalda Cooking Oil 1L,8,700.03,5474.14,2026-10-05
2025-11-21,SKU0087,Dalda Cooking Oil 2.5L,20,310.29,6099.73,2027-02-07
2025-11-21,SKU0088,Dalda Cooking Oil 5L,6,1034.02,6206.83,2027-03-16
2025-11-21,SKU0090,Habib Banaspati 2.5kg,10,344.02,3517.14,2026-12-17
2025-11-21,SKU0091,Eva Cooking Oil 1L,29,387.42,10909.83,2027-03-23
2025-11-21,SKU0093,Tapal Danedar Tea 190g,22,266.55,6128.48,2026-12-17
2025-11-21,SKU0094,Tapal Danedar Tea 475g,15,465.01,7032.12,2027-05-01
2025-11-21,SKU0098,Vital Tea 475g,25,346.22,8560.72,2026-12-26
2025-11-21,SKU0100,Sufi Basmati Rice 10kg,21,1230.04,24659.73,2026-11-29
2025-11-21,SKU0102,Guard Super Basmati 10kg,22,901.45,19521.81,2027-05-08
2025-11-21,SKU0103,Mehran Basmati Rice 5kg,20,650.88,13649.23,2027-03-12
2025-11-21,SKU0104,Shangrila Vermicelli 200g,11,99.49,1043.06,2026-06-06
2025-11-21,SKU0105,Shangrila Vermicelli 400g,13,102.06,1356.74,2026-06-19
2025-11-21,SKU0110,Shan Red Chilli Powder 200g,5,83.29,404.84,2027-07-26
2025-11-21,SKU0112,Lux Beauty Soap 3-pack,15,146.83,2158.04,2027-12-08
2025-11-21,SKU0113,Lux Beauty Soap 6-pack,17,255.81,4526.14,2027-10-13
2025-11-21,SKU0114,Lifebuoy Soap 3-pack,28,229.35,6487.62,2028-03-14
2025-11-21,SKU0116,Safeguard Soap 3-pack,8,179.26,1414.66,2028-05-06
2025-11-21,SKU0117,Dettol Soap 3-pack,4,189.53,766.54,2028-05-28
2025-11-21,SKU0118,Dove Beauty Bar 100g,20,177.77,3674.58,2027-11-18
2025-11-21,SKU0119,Dove Beauty Bar 3-pack,30,300.96,8911.63,2028-02-03
2025-11-21,SKU0121,Fair & Lovely Cream 50g,11,105.22,1103.59,2027-12-22
2025-11-21,SKU0123,Pond's Face Cream 50g,4,248.1,987.35,2027-11-18
2025-11-21,SKU0124,Pantene Shampoo 180ml,19,389.99,7534.25,2027-10-24
2025-11-21,SKU0126,Pantene Shampoo 650ml,12,201.28,2306.22,2028-04-26
2025-11-21,SKU0127,Head & Shoulders Shampoo 185ml,18,445.74,7959.84,2028-06-03
2025-11-21,SKU0128,Head & Shoulders Shampoo 400ml,26,404.28,10133.07,2028-08-01
2025-11-21,SKU0129,Sunsilk Shampoo 180ml,24,257.35,6396.19,2028-02-02
2025-11-21,SKU0131,Clear Shampoo 185ml,24,386.64,9093.25,2028-02-14
2025-11-21,SKU0132,Clear Shampoo 400ml,3,384.11,1109.58,2027-09-16
2025-11-21,SKU0133,Colgate Toothpaste 75g,23,116.87,2804.36,2027-10-07
2025-11-21,SKU0135,Close Up Toothpaste 75g,9,195.77,1698.75,2027-12-18
2025-11-21,SKU0136,Close Up Toothpaste 150g,18,109.65,1904.43,2028-03-03
2025-11-21,SKU0137,Sensodyne Toothpaste 75g,20,279.78,5317.74,2027-10-21
2025-11-21,SKU0138,Surf Excel Detergent 1kg,22,1295.0,29116.6,2027-11-08
2025-11-21,SKU0139,Surf Excel Detergent 3kg,9,1148.22,10646.6,2027-08-12
2025-11-21,SKU0140,Surf Excel Detergent 6kg,8,1065.64,8851.78,2028-03-26
2025-11-21,SKU0141,Ariel Detergent 1kg,21,719.5,14666.16,2027-09-26
2025-11-21,SKU0142,Ariel Detergent 3kg,23,569.05,13494.68,2028-02-15
2025-11-21,SKU0143,Bonus Detergent 1kg,28,570.77,15571.08,2027-06-15
2025-11-21,SKU0144,Bonus Detergent 3kg,22,277.9,5904.76,2028-07-24
2025-11-21,SKU0145,Wheel Detergent 1kg,18,131.51,2390.94,2028-01-09
2025-11-21,SKU0147,Harpic Toilet Cleaner 1L,10,273.89,2812.8,2028-10-10
2025-11-21,SKU0148,Dettol Disinfectant 500ml,18,270.99,4960.9,2028-05-27
2025-11-21,SKU0150,Vim Dishwash Bar 250g,27,74.42,2017.05,2028-08-05
2025-11-21,SKU0151,Vim Dishwash Bar 500g,20,98.09,1874.02,2027-07-15
2025-11-21,SKU0152,K&N's Chicken Nuggets 500g,24,553.78,12717.28,2026-06-09
2025-11-21,SKU0153,K&N's Chicken Nuggets 1kg,18,732.62,13187.56,2026-05-03
2025-11-21,SKU0156,Menu Plain Paratha 20-pack,7,245.1,1752.67,2026-05-18
2025-11-21,SKU0157,Menu Plain Paratha 30-pack,24,374.91,8784.22,2026-06-07
2025-11-21,SKU0158,Makkhan Paratha 20-pack,1,223.36,223.65,2026-06-17
2025-11-21,SKU0159,Walls Ice Cream Cornetto Single,6,82.04,509.02,2026-03-21
2025-11-22,SKU0001,Nestle Everyday Milk 1L,40,160.27,6679.77,2025-08-21
2025-11-22,SKU0005,Olpers Full Cream Milk 500ml,15,248.34,3668.29,2025-06-14
2025-11-22,SKU0006,Haleeb Fresh Milk 1L,32,216.19,7095.19,2025-08-04
2025-11-22,SKU0007,Haleeb Fresh Milk 500ml,37,181.31,6962.43,2025-07-30
2025-11-22,SKU0008,Nurpur Milk 1L,19,149.39,2765.02,2025-07-21
2025-11-22,SKU0012,Nestle Yogurt 900g,7,72.85,507.59,2025-11-17
2025-11-22,SKU0013,Tarang Dahi 500g,19,121.81,2311.7,2025-11-23
2025-11-22,SKU0014,Tarang Dahi 1kg,8,127.69,1035.01,2025-09-30
2025-11-22,SKU0015,Olpers Cheese Slices 200g,17,204.42,3427.04,2025-12-15
2025-11-22,SKU0016,Olpers Cheese Slices 400g,31,232.22,7548.29,2026-01-26
2025-11-22,SKU0017,Nurpur Butter 200g,11,263.73,2808.7,2025-12-19
2025-11-22,SKU0019,Coca Cola Coke 500ml,7,53.14,377.44,2026-09-19
2025-11-22,SKU0021,Coca Cola Coke 2.25L,9,120.16,1042.85,2026-04-11
2025-11-22,SKU0024,Pepsi Pepsi 1.5L,14,140.83,2035.88,2026-07-22
2025-11-22,SKU0025,Pepsi Pepsi 2.25L,37,110.71,4034.55,2026-07-06
2025-11-22,SKU0026,7UP 7UP 250ml,30,143.3,4304.5,2026-01-29
2025-11-22,SKU0028,7UP 7UP 1.5L,32,85.11,2802.56,2026-04-24
2025-11-22,SKU0029,Sprite Sprite 250ml,16,120.31,1938.53,2026-09-08
2025-11-22,SKU0032,Fanta Orange 500ml,33,96.43,3292.11,2025-12-18
2025-11-22,SKU0033,Fanta Orange 1.5L,10,77.25,776.31,2026-05-31
2025-11-22,SKU0035,Shezan Mango Juice 1L,17,133.08,2188.62,2026-04-10
2025-11-22,SKU0037,Nestle Pure Life Water 500ml,9,43.78,397.17,2027-02-11
2025-11-22,SKU0039,Aquafina Water 500ml,21,33.38,715.83,2027-07-11
2025-11-22,SKU0040,Aquafina Water 1.5L,3,46.63,137.4,2026-12-11
2025-11-22,SKU0041,Gourmet Green Tea 25 bags,28,247.17,6827.23,2026-10-23
2025-11-22,SKU0043,Gourmet Green Tea 100 bags,29,300.65,8706.83,2027-04-05
2025-11-22,SKU0044,Lipton Yellow Label Tea 100 bags,24,408.12,9902.88,2027-03-31
2025-11-22,SKU0046,Vital Energy Drink 250ml,41,81.95,3286.79,2027-04-07
2025-11-22,SKU0048,Lays Masala Chips 68g,7,87.27,591.49,2026-03-19
2025-11-22,SKU0052,Kolson Slanty 40g,28,42.2,1193.46,2025-09-17
2025-11-22,SKU0053,Super Crisp Nimko 100g,8,87.85,733.82,2025-11-05
2025-11-22,SKU0054,Super Crisp Nimko 200g,10,81.0,798.45,2025-10-17
2025-11-22,SKU0055,Cheetos Crunchy 48g,7,42.95,296.12,2025-12-08
2025-11-22,SKU0058,Peek Freans Sooper Biscuit Family Pack,12,72.31,882.77,2026-01-24
2025-11-22,SKU0059,Peek Freans Sooper Biscuit Half Roll,8,68.8,577.04,2026-02-07
2025-11-22,SKU0060,Peek Freans Chocolate Chip 90g,31,65.18,2117.74,2025-12-23
2025-11-22,SKU0061,Jubilee Chocolate Biscuit 90g,27,51.42,1356.37,2026-03-02
2025-11-22,SKU0062,Jubilee Coconut Biscuit 90g,43,56.07,2416.66,2026-03-31
2025-11-22,SKU0065,Rio Wafer 18g,16,44.67,702.19,2026-04-19
2025-11-22,SKU0066,Rio Wafer 45g,35,21.4,719.5,2026-01-18
2025-11-22,SKU0068,English Biscuit White Bread Large,0,79.66,0.0,2025-10-16
2025-11-22,SKU0069,English Biscuit Brown Bread Medium,26,73.13,1869.32,2025-06-16
2025-11-22,SKU0070,English Biscuit Brown Bread Large,20,71.55,1406.06,2025-08-03
2025-11-22,SKU0071,Peek Freans Cake Rusk Regular,23,150.19,3358.0,2025-11-01
2025-11-22,SKU0072,Peek Freans Cake Rusk Chocolate,13,191.46,2443.22,2025-10-12
2025-11-22,SKU0074,Bake Parlor Rusk Plain,1,114.16,110.53,2025-10-26
2025-11-22,SKU0076,Dawn White Bread Medium,31,89.52,2761.91,2025-11-24
2025-11-22,SKU0078,National Biryani Masala 100g,19,51.78,965.65,2026-11-08
2025-11-22,SKU0080,National Nihari Masala 50g,35,74.85,2735.23,2026-12-04
2025-11-22,SKU0081,Shan Biryani Masala 50g,29,40.95,1158.19,2027-07-01
2025-11-22,SKU0083,Shan Chicken Tikka 50g,16,52.99,816.3,2027-02-18
2025-11-22,SKU0085,Mehran Seekh Kabab 50g,29,51.47,1420.58,2027-07-29
2025-11-22,SKU0086,Dalda Cooking Oil 1L,7,700.03,5090.85,2026-12-30
2025-11-22,SKU0087,Dalda Cooking Oil 2.5L,27,310.29,8580.52,2026-09-08
2025-11-22,SKU0088,Dalda Cooking Oil 5L,10,1034.02,10213.07,2027-01-30
2025-11-22,SKU0090,Habib Banaspati 2.5kg,5,344.02,1672.78,2026-07-27
2025-11-22,SKU0091,Eva Cooking Oil 1L,32,387.42,11985.22,2027-01-15
2025-11-22,SKU0093,Tapal Danedar Tea 190g,28,266.55,7796.09,2027-09-09
2025-11-22,SKU0094,Tapal Danedar Tea 475g,22,465.01,9736.14,2027-09-27
2025-11-22,SKU0098,Vital Tea 475g,28,346.22,9691.63,2027-01-12
2025-11-22,SKU0100,Sufi Basmati Rice 10kg,30,1230.04,36291.54,2027-07-30
2025-11-22,SKU0102,Guard Super Basmati 10kg,30,901.45,25966.77,2027-09-13
2025-11-22,SKU0103,Mehran Basmati Rice 5kg,26,650.88,16353.92,2026-12-27
2025-11-22,SKU0104,Shangrila Vermicelli 200g,12,99.49,1193.51,2026-04-28
2025-11-22,SKU0105,Shangrila Vermicelli 400g,13,102.06,1326.1,2026-11-03
2025-11-22,SKU0110,Shan Red Chilli Powder 200g,8,83.29,651.1,2027-11-13
2025-11-22,SKU0112,Lux Beauty Soap 3-pack,20,146.83,2802.09,2028-05-06
2025-11-22,SKU0113,Lux Beauty Soap 6-pack,18,255.81,4473.0,2027-12-11
2025-11-22,SKU0114,Lifebuoy Soap 3-pack,39,229.35,9025.67,2027-10-09
2025-11-22,SKU0116,Safeguard Soap 3-pack,10,179.26,1802.18,2028-07-18
2025-11-22,SKU0117,Dettol Soap 3-pack,5,189.53,938.71,2028-05-28
2025-11-22,SKU0118,Dove Beauty Bar 100g,25,177.77,4300.09,2028-05-17
2025-11-22,SKU0119,Dove Beauty Bar 3-pack,38,300.96,11602.81,2027-09-15
2025-11-22,SKU0121,Fair & Lovely Cream 50g,16,105.22,1749.95,2028-04-18
2025-11-22,SKU0123,Pond's Face Cream 50g,6,248.1,1427.95,2027-12-28
2025-11-22,SKU0124,Pantene Shampoo 180ml,21,389.99,8004.4,2028-06-14
2025-11-22,SKU0126,Pantene Shampoo 650ml,19,201.28,3786.89,2028-01-25
2025-11-22,SKU0127,Head & Shoulders Shampoo 185ml,17,445.74,7723.6,2027-11-11
2025-11-22,SKU0128,Head & Shoulders Shampoo 400ml,36,404.28,15150.96,2027-11-23
2025-11-22,SKU0129,Sunsilk Shampoo 180ml,32,257.35,7854.01,2028-06-20
2025-11-22,SKU0131,Clear Shampoo 185ml,36,386.64,13709.35,2028-04-14
2025-11-22,SKU0132,Clear Shampoo 400ml,2,384.11,791.51,2027-09-16
2025-11-22,SKU0133,Colgate Toothpaste 75g,26,116.87,2977.0,2028-04-25
2025-11-22,SKU0135,Close Up Toothpaste 75g,11,195.77,2111.52,2028-05-29
2025-11-22,SKU0136,Close Up Toothpaste 150g,28,109.65,3074.22,2027-12-04
2025-11-22,SKU0137,Sensodyne Toothpaste 75g,27,279.78,7725.82,2028-02-23
2025-11-22,SKU0138,Surf Excel Detergent 1kg,28,1295.0,36170.09,2027-11-08
2025-11-22,SKU0139,Surf Excel Detergent 3kg,17,1148.22,19402.79,2027-12-15
2025-11-22,SKU0140,Surf Excel Detergent 6kg,13,1065.64,13697.9,2028-01-28
2025-11-22,SKU0141,Ariel Detergent 1kg,32,719.5,23469.7,2028-09-17
2025-11-22,SKU0142,Ariel Detergent 3kg,25,569.05,14591.35,2028-08-08
2025-11-22,SKU0143,Bonus Detergent 1kg,35,570.77,19535.1,2027-12-07
2025-11-22,SKU0144,Bonus Detergent 3kg,30,277.9,8311.14,2027-09-03
2025-11-22,SKU0145,Wheel Detergent 1kg,25,131.51,3439.16,2027-11-19
2025-11-22,SKU0147,Harpic Toilet Cleaner 1L,12,273.89,3231.82,2027-12-05
2025-11-22,SKU0148,Dettol Disinfectant 500ml,29,270.99,7511.37,2028-06-04
2025-11-22,SKU0150,Vim Dishwash Bar 250g,27,74.42,2065.51,2028-02-01
2025-11-22,SKU0151,Vim Dishwash Bar 500g,26,98.09,2450.11,2028-02-05
2025-11-22,SKU0152,K&N's Chicken Nuggets 500g,26,553.78,14675.41,2026-07-08
2025-11-22,SKU0153,K&N's Chicken Nuggets 1kg,24,732.62,18448.74,2026-08-16
2025-11-22,SKU0156,Menu Plain Paratha 20-pack,15,245.1,3667.83,2026-08-22
2025-11-22,SKU0157,Menu Plain Paratha 30-pack,30,374.91,11438.73,2026-01-12
2025-11-22,SKU0158,Makkhan Paratha 20-pack,5,223.36,1160.11,2026-06-12
2025-11-22,SKU0159,Walls Ice Cream Cornetto Single,7,82.04,573.32,2026-08-10
2025-11-23,SKU0001,Nestle Everyday Milk 1L,22,160.27,3519.19,2025-08-09
2025-11-23,SKU0005,Olpers Full Cream Milk 500ml,6,248.34,1508.42,2025-07-25
2025-11-23,SKU0006,Haleeb Fresh Milk 1L,13,216.19,2703.04,2025-06-21
2025-11-23,SKU0007,Haleeb Fresh Milk 500ml,19,181.31,3421.09,2025-12-03
2025-11-23,SKU0008,Nurpur Milk 1L,12,149.39,1817.61,2025-09-10
2025-11-23,SKU0012,Nestle Yogurt 900g,1,72.85,71.69,2025-09-29
2025-11-23,SKU0013,Tarang Dahi 500g,7,121.81,836.4,2025-11-23
2025-11-23,SKU0014,Tarang Dahi 1kg,3,127.69,399.93,2025-10-16
2025-11-23,SKU0015,Olpers Cheese Slices 200g,6,204.42,1190.83,2025-12-29
2025-11-23,SKU0016,Olpers Cheese Slices 400g,20,232.22,4677.97,2025-11-21
2025-11-23,SKU0017,Nurpur Butter 200g,4,263.73,1086.79,2026-01-10
2025-11-23,SKU0019,Coca Cola Coke 500ml,5,53.14,263.22,2026-06-12
2025-11-23,SKU0021,Coca Cola Coke 2.25L,3,120.16,373.55,2026-05-27
2025-11-23,SKU0024,Pepsi Pepsi 1.5L,5,140.83,720.5,2026-04-10
2025-11-23,SKU0025,Pepsi Pepsi 2.25L,21,110.71,2330.16,2026-08-15
2025-11-23,SKU0026,7UP 7UP 250ml,15,143.3,2189.24,2026-07-20
2025-11-23,SKU0028,7UP 7UP 1.5L,16,85.11,1378.9,2026-05-01
2025-11-23,SKU0029,Sprite Sprite 250ml,11,120.31,1379.03,2026-07-15
2025-11-23,SKU0032,Fanta Orange 500ml,18,96.43,1678.38,2026-07-06
2025-11-23,SKU0033,Fanta Orange 1.5L,8,77.25,591.97,2026-06-20
2025-11-23,SKU0035,Shezan Mango Juice 1L,6,133.08,818.11,2026-01-02
2025-11-23,SKU0037,Nestle Pure Life Water 500ml,2,43.78,83.63,2027-10-03
2025-11-23,SKU0039,Aquafina Water 500ml,7,33.38,228.89,2026-12-21
2025-11-23,SKU0040,Aquafina Water 1.5L,5,46.63,242.81,2026-11-21
2025-11-23,SKU0041,Gourmet Green Tea 25 bags,12,247.17,3105.02,2027-05-15
2025-11-23,SKU0043,Gourmet Green Tea 100 bags,13,300.65,3723.73,2026-06-16
2025-11-23,SKU0044,Lipton Yellow Label Tea 100 bags,14,408.12,5472.36,2026-09-26
2025-11-23,SKU0046,Vital Energy Drink 250ml,21,81.95,1655.12,2026-12-05
2025-11-23,SKU0048,Lays Masala Chips 68g,3,87.27,267.25,2025-12-24
2025-11-23,SKU0052,Kolson Slanty 40g,13,42.2,535.3,2026-01-19
2025-11-23,SKU0053,Super Crisp Nimko 100g,7,87.85,597.71,2026-02-09
2025-11-23,SKU0054,Super Crisp Nimko 200g,8,81.0,615.63,2025-11-17
2025-11-23,SKU0055,Cheetos Crunchy 48g,1,42.95,43.71,2025-12-25
2025-11-23,SKU0058,Peek Freans Sooper Biscuit Family Pack,7,72.31,489.91,2025-10-17
2025-11-23,SKU0059,Peek Freans Sooper Biscuit Half Roll,0,68.8,0.0,2026-01-08
2025-11-23,SKU0060,Peek Freans Chocolate Chip 90g,13,65.18,862.49,2025-12-06
2025-11-23,SKU0061,Jubilee Chocolate Biscuit 90g,15,51.42,753.74,2025-12-30
2025-11-23,SKU0062,Jubilee Coconut Biscuit 90g,23,56.07,1232.1,2026-01-03
2025-11-23,SKU0065,Rio Wafer 18g,9,44.67,413.56,2026-05-01
2025-11-23,SKU0066,Rio Wafer 45g,16,21.4,331.78,2026-04-06
2025-11-23,SKU0068,English Biscuit White Bread Large,0,79.66,0.0,2025-11-20
2025-11-23,SKU0069,English Biscuit Brown Bread Medium,11,73.13,782.53,2025-08-10
2025-11-23,SKU0070,English Biscuit Brown Bread Large,7,71.55,485.91,2025-06-23
2025-11-23,SKU0071,Peek Freans Cake Rusk Regular,11,150.19,1625.3,2025-09-27
2025-11-23,SKU0072,Peek Freans Cake Rusk Chocolate,7,191.46,1387.25,2025-08-22
2025-11-23,SKU0074,Bake Parlor Rusk Plain,0,114.16,0.0,2025-11-22
2025-11-23,SKU0076,Dawn White Bread Medium,17,89.52,1466.21,2025-07-17
2025-11-23,SKU0078,National Biryani Masala 100g,12,51.78,608.58,2026-12-17
2025-11-23,SKU0080,National Nihari Masala 50g,15,74.85,1075.97,2027-07-14
2025-11-23,SKU0081,Shan Biryani Masala 50g,15,40.95,629.5,2027-03-03
2025-11-23,SKU0083,Shan Chicken Tikka 50g,11,52.99,561.76,2027-02-16
2025-11-23,SKU0085,Mehran Seekh Kabab 50g,16,51.47,787.3,2027-05-13
2025-11-23,SKU0086,Dalda Cooking Oil 1L,3,700.03,2071.98,2026-12-01
2025-11-23,SKU0087,Dalda Cooking Oil 2.5L,14,310.29,4519.38,2026-07-06
2025-11-23,SKU0088,Dalda Cooking Oil 5L,4,1034.02,4208.42,2027-04-18
2025-11-23,SKU0090,Habib Banaspati 2.5kg,1,344.02,344.22,2026-11-30
2025-11-23,SKU0091,Eva Cooking Oil 1L,17,387.42,6553.23,2026-11-11
2025-11-23,SKU0093,Tapal Danedar Tea 190g,13,266.55,3585.23,2027-06-26
2025-11-23,SKU0094,Tapal Danedar Tea 475g,8,465.01,3726.13,2027-03-26
2025-11-23,SKU0098,Vital Tea 475g,13,346.22,4318.52,2027-04-09
2025-11-23,SKU0100,Sufi Basmati Rice 10kg,13,1230.04,15976.28,2026-11-01
2025-11-23,SKU0102,Guard Super Basmati 10kg,12,901.45,11221.05,2027-03-01
2025-11-23,SKU0103,Mehran Basmati Rice 5kg,15,650.88,10112.74,2026-11-30
2025-11-23,SKU0104,Shangrila Vermicelli 200g,6,99.49,618.84,2026-11-10
2025-11-23,SKU0105,Shangrila Vermicelli 400g,8,102.06,817.45,2026-03-03
2025-11-23,SKU0110,Shan Red Chilli Powder 200g,2,83.29,171.96,2026-10-28
2025-11-23,SKU0112,Lux Beauty Soap 3-pack,8,146.83,1179.82,2027-11-13
2025-11-23,SKU0113,Lux Beauty Soap 6-pack,9,255.81,2382.62,2028-04-18
2025-11-23,SKU0114,Lifebuoy Soap 3-pack,18,229.35,4221.55,2028-03-14
2025-11-23,SKU0116,Safeguard Soap 3-pack,6,179.26,1057.05,2028-07-02
2025-11-23,SKU0117,Dettol Soap 3-pack,2,189.53,383.91,2027-10-22
2025-11-23,SKU0118,Dove Beauty Bar 100g,13,177.77,2415.22,2028-02-09
2025-11-23,SKU0119,Dove Beauty Bar 3-pack,20,300.96,5912.35,2028-06-13
2025-11-23,SKU0121,Fair & Lovely Cream 50g,9,105.22,929.24,2027-07-15
2025-11-23,SKU0123,Pond's Face Cream 50g,4,248.1,975.49,2028-03-03
2025-11-23,SKU0124,Pantene Shampoo 180ml,11,389.99,4447.01,2027-08-16
2025-11-23,SKU0126,Pantene Shampoo 650ml,10,201.28,1978.43,2028-05-13
2025-11-23,SKU0127,Head & Shoulders Shampoo 185ml,5,445.74,2152.72,2028-04-09
2025-11-23,SKU0128,Head & Shoulders Shampoo 400ml,16,404.28,6398.33,2027-11-23
2025-11-23,SKU0129,Sunsilk Shampoo 180ml,16,257.35,4159.73,2028-09-13
2025-11-23,SKU0131,Clear Shampoo 185ml,18,386.64,6689.44,2028-08-14
2025-11-23,SKU0132,Clear Shampoo 400ml,2,384.11,774.12,2027-09-16
2025-11-23,SKU0133,Colgate Toothpaste 75g,13,116.87,1574.27,2027-10-27
2025-11-23,SKU0135,Close Up Toothpaste 75g,7,195.77,1395.81,2027-11-21
2025-11-23,SKU0136,Close Up Toothpaste 150g,12,109.65,1327.41,2027-12-04
2025-11-23,SKU0137,Sensodyne Toothpaste 75g,17,279.78,4688.65,2028-06-05
2025-11-23,SKU0138,Surf Excel Detergent 1kg,14,1295.0,17816.69,2028-07-01
2025-11-23,SKU0139,Surf Excel Detergent 3kg,10,1148.22,11817.7,2028-05-28
2025-11-23,SKU0140,Surf Excel Detergent 6kg,4,1065.64,4396.71,2028-02-17
2025-11-23,SKU0141,Ariel Detergent 1kg,15,719.5,10580.9,2027-10-09
2025-11-23,SKU0142,Ariel Detergent 3kg,13,569.05,7344.07,2027-07-19
2025-11-23,SKU0143,Bonus Detergent 1kg,15,570.77,8757.45,2027-10-22
2025-11-23,SKU0144,Bonus Detergent 3kg,14,277.9,3721.46,2028-04-26
2025-11-23,SKU0145,Wheel Detergent 1kg,16,131.51,2141.01,2027-09-15
2025-11-23,SKU0147,Harpic Toilet Cleaner 1L,8,273.89,2152.36,2028-04-01
2025-11-23,SKU0148,Dettol Disinfectant 500ml,12,270.99,3219.39,2027-09-02
2025-11-23,SKU0150,Vim Dishwash Bar 250g,16,74.42,1192.32,2028-03-12
2025-11-23,SKU0151,Vim Dishwash Bar 500g,11,98.09,1076.19,2028-07-14
2025-11-23,SKU0152,K&N's Chicken Nuggets 500g,12,553.78,6962.67,2026-06-30
2025-11-23,SKU0153,K&N's Chicken Nuggets 1kg,11,732.62,8321.31,2026-05-03
2025-11-23,SKU0156,Menu Plain Paratha 20-pack,4,245.1,936.09,2026-09-23
2025-11-23,SKU0157,Menu Plain Paratha 30-pack,14,374.91,5204.46,2026-02-20
2025-11-23,SKU0158,Makkhan Paratha 20-pack,5,223.36,1143.73,2026-06-02
2025-11-23,SKU0159,Walls Ice Cream Cornetto Single,2,82.04,156.31,2026-09-23
2025-11-24,SKU0001,Nestle Everyday Milk 1L,16,160.27,2467.32,2025-10-10
2025-11-24,SKU0005,Olpers Full Cream Milk 500ml,3,248.34,713.28,2025-11-11
2025-11-24,SKU0006,Haleeb Fresh Milk 1L,17,216.19,3798.48,2025-10-20
2025-11-24,SKU0007,Haleeb Fresh Milk 500ml,17,181.31,3037.93,2025-12-05
2025-11-24,SKU0008,Nurpur Milk 1L,11,149.39,1723.95,2025-10-17
2025-11-24,SKU0012,Nestle Yogurt 900g,2,72.85,143.17,2025-07-20
2025-11-24,SKU0013,Tarang Dahi 500g,10,121.81,1269.05,2025-11-26
2025-11-24,SKU0014,Tarang Dahi 1kg,4,127.69,530.53,2025-12-06
2025-11-24,SKU0015,Olpers Cheese Slices 200g,10,204.42,2024.19,2025-11-28
2025-11-24,SKU0016,Olpers Cheese Slices 400g,13,232.22,3037.06,2025-10-26
2025-11-24,SKU0017,Nurpur Butter 200g,6,263.73,1592.85,2026-04-01
2025-11-24,SKU0019,Coca Cola Coke 500ml,2,53.14,105.99,2026-06-21
2025-11-24,SKU0021,Coca Cola Coke 2.25L,3,120.16,376.5,2026-08-07
2025-11-24,SKU0024,Pepsi Pepsi 1.5L,7,140.83,1004.29,2026-09-12
2025-11-24,SKU0025,Pepsi Pepsi 2.25L,14,110.71,1625.88,2026-08-29
2025-11-24,SKU0026,7UP 7UP 250ml,12,143.3,1745.92,2026-05-19
2025-11-24,SKU0028,7UP 7UP 1.5L,10,85.11,841.57,2026-05-01
2025-11-24,SKU0029,Sprite Sprite 250ml,6,120.31,707.57,2026-06-24
